unique_id,amount,date_time_of_pickup,longitude_of_pickup,latitude_of_pickup,longitude_of_dropoff,latitude_of_dropoff,no_of_passenger,pickup_day,pickup_month,pickup_year,pickup_weekday,pickup_hour,mid_night_trip,rush_hour_trip,snow_season,pickup_manhattan,pickup_jfk,pickup_brooklyn,pickup_bronx,pickup_laGuardia,drop_manhattan,drop_jfk,drop_brooklyn,drop_bronx,drop_laGuardia,isAirportTrip
49:05.0,4.5,2010-09-03 15:49:05 UTC,-73.97461,40.760183,-73.994377,40.724295,2,3,9,2010,4,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19:44.0,14.9,2009-01-03 15:19:44 UTC,-73.995322,40.717318,-73.960953,40.779729,4,3,1,2009,5,15,0,0,1,1,0,0,0,0,1,0,0,0,0,0
27:00.0,5.5,2014-10-24 09:27:00 UTC,-73.9692,40.76958,-73.98474,40.77155,1,24,10,2014,4,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
29:00.0,8.0,2013-12-22 01:29:00 UTC,-73.987092,40.72952,-73.976475,40.751872,2,22,12,2013,6,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
05:00.0,8.5,2013-03-02 18:05:00 UTC,-73.961535,40.759982,-73.982242,40.77398,1,2,3,2013,5,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
50:00.0,4.9,2009-04-02 21:50:00 UTC,-73.98632,40.762057,-73.978198,40.753608,3,2,4,2009,3,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16:01.0,8.9,2010-03-01 12:16:01 UTC,-73.973881,40.750339,-73.990998,40.737408,1,1,3,2010,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0
55:12.0,4.5,2011-12-09 13:55:12 UTC,-73.95309,40.780439,-73.958193,40.77579,1,9,12,2011,4,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40:42.0,18.1,2011-07-09 15:40:42 UTC,-73.987322,40.733086,-73.935096,40.796571,1,9,7,2011,5,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
07:00.0,12.9,2011-04-27 23:07:00 UTC,-73.968423,40.755178,-73.96266,40.798307,5,27,4,2011,2,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
43:27.0,7.7,2011-03-06 16:43:27 UTC,-73.990892,40.766066,-73.964384,40.770206,1,6,3,2011,6,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
58:20.0,5.3,2009-12-14 16:58:20 UTC,-73.981778,40.766481,-73.973535,40.762845,1,14,12,2009,0,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
50:00.0,8.5,2013-07-19 13:50:00 UTC,-73.969995,40.764747,-73.976595,40.7875,1,19,7,2013,4,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27:00.0,8.0,2012-11-25 01:27:00 UTC,-74.007532,40.741047,-74.002372,40.728077,6,25,11,2012,6,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
03:00.0,2.5,2011-11-06 19:03:00 UTC,-73.787998,40.641492,-73.788022,40.641475,5,6,11,2011,6,19,0,1,0,0,1,0,0,0,0,1,0,0,0,1
09:16.0,4.0,2013-10-24 07:09:16 UTC,-73.985454,40.746307,-73.991996,40.749144,1,24,10,2013,3,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
59:13.0,5.3,2011-03-27 15:59:13 UTC,-73.992062,40.749924,-74.004643,40.742055,1,27,3,2011,6,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15:00.0,9.0,2014-03-29 19:15:00 UTC,-73.987818,40.76491,-74.002195,40.744445,1,29,3,2014,5,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
04:41.0,21.5,2014-08-10 14:04:41 UTC,-74.014345,40.703717,-73.977324,40.751826,2,10,8,2014,6,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
38:42.0,19.0,2014-03-31 01:38:42 UTC,-73.977437,40.76104,-73.959264,40.70974,1,31,3,2014,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
28:52.0,5.3,2009-10-07 17:28:52 UTC,-73.988527,40.764012,-73.989333,40.757805,3,7,10,2009,2,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
55:51.0,11.0,2012-09-25 01:55:51 UTC,-73.932289,40.744943,-73.912801,40.774447,4,25,9,2012,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25:08.0,3.7,2012-08-20 06:25:08 UTC,-73.991211,40.750873,-73.985941,40.753286,1,20,8,2012,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
44:45.0,48.0,2012-09-07 18:44:45 UTC,-73.786045,40.639447,-73.961352,40.647193,1,7,9,2012,4,18,0,1,0,0,1,0,0,0,0,0,1,0,0,1
50:43.0,5.5,2015-04-04 16:50:43 UTC,-73.99511719,40.73957825,-73.98391724,40.73914337,1,4,4,2015,5,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
43:00.0,8.0,2014-12-11 20:43:00 UTC,-74.002282,40.72472,-73.988845,40.73659,6,11,12,2014,3,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
08:00.0,6.5,2010-03-13 23:08:00 UTC,-73.983225,40.756213,-73.972797,40.746428,1,13,3,2010,5,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11:41.0,4.5,2012-03-26 15:11:41 UTC,-74.003641,40.722447,-74.001125,40.731657,1,26,3,2012,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
46:12.0,29.7,2011-11-13 16:46:12 UTC,-73.885235,40.772828,-73.94088,40.753131,1,13,11,2011,6,16,0,1,0,0,0,0,0,1,1,0,0,0,0,1
48:00.0,4.5,2010-08-19 20:48:00 UTC,-73.98606,40.758798,-73.99055,40.754648,2,19,8,2010,3,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
09:00.0,11.5,2013-11-01 16:09:00 UTC,-73.979435,40.723372,-73.995332,40.721692,1,1,11,2013,4,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
00:37.0,9.5,2013-06-07 20:00:37 UTC,-73.994956,40.740023,-73.977783,40.725457,1,7,6,2013,4,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
27:00.0,17.0,2013-11-10 23:27:00 UTC,-74.00106,40.746967,-73.944382,40.791435,5,10,11,2013,6,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35:00.0,49.5,2014-06-14 00:35:00 UTC,-73.982252,40.771425,-73.980433,40.608047,2,14,6,2014,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
01:00.0,8.0,2012-10-08 16:01:00 UTC,-73.98195,40.77056,-73.991337,40.749928,4,8,10,2012,0,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
20:45.0,15.3,2011-02-20 18:20:45 UTC,-74.005804,40.74046,-73.959757,40.762399,1,20,2,2011,6,18,0,1,1,1,0,0,0,0,1,0,0,0,0,0
23:00.0,5.7,2009-01-05 12:23:00 UTC,-73.987643,40.750485,-74.001182,40.756325,5,5,1,2009,0,12,0,0,1,1,0,0,0,0,1,0,0,0,0,0
45:25.0,17.3,2011-08-11 13:45:25 UTC,-74.008387,40.704148,-73.978459,40.758285,1,11,8,2011,3,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24:32.0,12.1,2012-02-04 20:24:32 UTC,-73.97861,40.741198,-74.008171,40.72009,1,4,2,2012,5,20,0,1,1,1,0,0,0,0,1,0,0,0,0,0
27:00.0,6.5,2011-03-30 19:27:00 UTC,-73.989555,40.73998,-73.99035,40.751077,1,30,3,2011,2,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
20:00.0,16.5,2014-04-03 20:20:00 UTC,-73.978825,40.684685,-73.956285,40.721115,5,3,4,2014,3,20,0,1,0,0,0,1,0,0,1,0,0,0,0,0
48:00.0,47.8,2012-12-24 15:48:00 UTC,-73.863595,40.768877,-74.015418,40.715895,5,24,12,2012,0,15,0,0,0,0,0,0,0,1,1,0,0,0,0,1
21:00.0,4.0,2013-02-05 19:21:00 UTC,-73.982277,40.777228,-73.978587,40.782833,1,5,2,2013,1,19,0,1,1,1,0,0,0,0,1,0,0,0,0,0
06:00.0,4.1,2011-04-13 15:06:00 UTC,-73.97431,40.76353,-73.979958,40.755058,5,13,4,2011,2,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11:13.0,17.0,2013-05-20 16:11:13 UTC,-73.973741,40.763824,-74.008806,40.719933,1,20,5,2013,0,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
48:25.0,64.3,2010-07-24 04:48:25 UTC,-73.983066,40.750913,-74.177054,40.694921,1,24,7,2010,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20:00.0,5.7,2012-01-18 00:20:00 UTC,-73.972455,40.749662,-73.98667,40.732212,1,18,1,2012,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
31:42.0,16.5,2014-11-04 03:31:42 UTC,-74.006633,40.744207,-73.986437,40.692483,1,4,11,2014,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0
57:50.0,5.4,2009-03-25 20:57:50 UTC,-73.996153,40.742641,-73.986224,40.743167,1,25,3,2009,2,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
46:18.0,5.3,2009-11-03 21:46:18 UTC,-73.963917,40.762273,-73.977453,40.745312,1,3,11,2009,1,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19:00.0,9.5,2013-08-09 21:19:00 UTC,-73.992583,40.730417,-74.005352,40.740247,1,9,8,2013,4,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
53:46.0,11.7,2009-10-31 21:53:46 UTC,-73.94802,40.776407,-73.99407,40.752244,1,31,10,2009,5,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
53:00.0,45.0,2010-11-10 23:53:00 UTC,-74.005902,40.725152,-74.029902,40.74074,1,10,11,2010,2,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19:25.0,12.9,2011-05-14 20:19:25 UTC,-73.956117,40.767418,-73.990097,40.725118,1,14,5,2011,5,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
33:00.0,4.1,2010-11-22 10:33:00 UTC,-73.962178,40.81028,-73.963482,40.803463,1,22,11,2010,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
58:15.0,7.7,2011-03-21 07:58:15 UTC,-73.961626,40.777109,-73.981493,40.752674,1,21,3,2011,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12:00.0,30.5,2011-09-28 08:12:00 UTC,-73.993485,40.75765,-73.861565,40.767398,1,28,9,2011,2,8,0,0,0,1,0,0,0,0,0,0,0,0,1,1
06:00.0,25.07,2009-12-17 04:06:00 UTC,-73.968362,40.79928,-73.873083,40.774402,2,17,12,2009,3,4,1,0,0,1,0,0,0,0,0,0,0,0,1,1
18:00.0,8.1,2010-04-30 18:18:00 UTC,-73.981552,40.773558,-74.004125,40.747965,5,30,4,2010,4,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
43:38.0,5.4,2009-03-14 20:43:38 UTC,-73.954673,40.76956,-73.958176,40.760924,1,14,3,2009,5,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
48:00.0,9.7,2011-04-28 11:48:00 UTC,-73.960768,40.781087,-73.962443,40.754837,5,28,4,2011,3,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
34:40.0,9.0,2015-06-08 06:34:40 UTC,-74.002388,40.73406982,-73.98177338,40.75967026,1,8,6,2015,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31:00.0,13.0,2014-08-02 05:31:00 UTC,-73.987953,40.72818,-73.94362,40.719765,1,2,8,2014,5,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0
28:35.0,7.0,2013-02-02 07:28:35 UTC,-73.972973,40.748497,-73.991048,40.750178,1,2,2,2013,5,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0
02:00.0,45.0,2014-02-14 16:02:00 UTC,-73.789953,40.647157,-73.978117,40.681867,1,14,2,2014,4,16,0,1,1,0,1,0,0,0,0,0,1,0,0,1
21:56.0,6.9,2010-09-21 18:21:56 UTC,-73.952984,40.787248,-73.966402,40.767708,2,21,9,2010,1,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
30:00.0,5.7,2010-09-23 10:30:00 UTC,-73.998178,40.747723,-73.989288,40.747838,2,23,9,2010,3,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17:00.0,10.5,2010-12-05 00:17:00 UTC,-73.997463,40.721563,-73.980442,40.760715,3,5,12,2010,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
15:18.0,7.3,2009-06-27 17:15:18 UTC,-73.988809,40.745253,-73.973665,40.738119,1,27,6,2009,5,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
30:01.0,10.9,2010-07-13 01:30:01 UTC,-73.933178,40.760432,-73.880777,40.746061,1,13,7,2010,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20:00.0,5.3,2009-07-01 13:20:00 UTC,-73.991595,40.764902,-73.984743,40.763002,1,1,7,2009,2,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20:18.0,12.0,2014-08-13 14:20:18 UTC,-73.961889,40.768481,-73.962681,40.796623,1,13,8,2014,2,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41:53.0,8.0,2013-06-13 22:41:53 UTC,-73.998821,40.742237,-73.982233,40.742448,1,13,6,2013,3,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00:00.0,6.1,2010-06-26 18:00:00 UTC,-73.969497,40.760377,-73.984093,40.758755,3,26,6,2010,5,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
02:00.0,23.5,2014-09-02 00:02:00 UTC,-73.944145,40.702737,-73.913985,40.77846,2,2,9,2014,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
00:57.0,13.3,2011-04-22 13:00:57 UTC,-74.0021483,40.72420662,-73.9707371,40.7646931,2,22,4,2011,4,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31:55.0,5.7,2009-03-31 08:31:55 UTC,-73.986806,40.77778,-73.981618,40.793532,1,31,3,2009,1,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
09:13.0,10.1,2011-04-09 23:09:13 UTC,-73.95836,40.76435,-73.988608,40.763682,2,9,4,2011,5,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23:00.0,32.83,2014-01-10 14:23:00 UTC,-73.981792,40.746247,-73.86399,40.769457,1,10,1,2014,4,14,0,0,1,1,0,0,0,0,0,0,0,0,1,1
32:23.0,5.3,2012-08-09 08:32:23 UTC,-73.989694,40.735414,-73.995107,40.739593,2,9,8,2012,3,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11:00.0,5.5,2014-12-20 11:11:00 UTC,-73.981535,40.780702,-73.977802,40.77384,1,20,12,2014,5,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20:00.0,7.7,2009-05-24 17:20:00 UTC,-73.97709,40.747203,-73.998015,40.740378,1,24,5,2009,6,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
54:00.0,20.9,2012-06-07 08:54:00 UTC,-73.963912,40.776677,-73.98218,40.752302,1,7,6,2012,3,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
06:30.0,18.0,2014-10-30 11:06:30 UTC,-74.002958,40.722965,-73.972257,40.758935,1,30,10,2014,3,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00:00.0,8.0,2013-10-17 23:00:00 UTC,-73.973162,40.757852,-73.990695,40.75103,1,17,10,2013,3,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
05:00.0,9.0,2014-03-30 18:05:00 UTC,-73.990385,40.686905,-73.973727,40.682937,1,30,3,2014,6,18,0,1,0,0,0,1,0,0,0,0,1,0,0,0
39:00.0,8.0,2014-04-25 19:39:00 UTC,-73.963167,40.798847,-73.951652,40.786097,1,25,4,2014,4,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
54:49.0,8.9,2010-12-16 18:54:49 UTC,-73.975705,40.752047,-73.995796,40.733126,1,16,12,2010,3,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
05:19.0,57.33,2013-05-12 08:05:19 UTC,-73.991139,40.736536,-73.789786,40.643433,1,12,5,2013,6,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1
32:00.0,9.0,2013-05-14 08:32:00 UTC,-74.00035,40.747832,-74.002728,40.708732,5,14,5,2013,1,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19:00.0,6.1,2011-09-14 20:19:00 UTC,-73.998445,40.745105,-73.994595,40.760175,2,14,9,2011,2,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
43:07.0,8.1,2011-08-20 22:43:07 UTC,-74.001804,40.746052,-73.988697,40.727131,1,20,8,2011,5,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
37:52.0,4.5,2011-12-08 19:37:52 UTC,-73.98789,40.719937,-73.975466,40.718836,1,8,12,2011,3,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
50:46.0,5.0,2013-06-01 17:50:46 UTC,-74.00783,40.731801,-74.007159,40.740756,2,1,6,2013,5,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
23:00.0,10.0,2012-12-03 07:23:00 UTC,-74.005397,40.738462,-74.009215,40.710927,1,3,12,2012,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
02:00.0,9.3,2010-04-20 17:02:00 UTC,-73.951448,40.777707,-73.977075,40.75501,1,20,4,2010,1,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
53:00.0,7.7,2011-07-31 01:53:00 UTC,-73.995442,40.728132,-73.98487,40.748653,2,31,7,2011,6,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
50:00.0,4.9,2012-05-26 08:50:00 UTC,-73.997812,40.765073,-73.999625,40.758475,1,26,5,2012,5,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26:00.0,6.1,2011-09-16 07:26:00 UTC,-74.017062,40.70714,-74.007542,40.704807,5,16,9,2011,4,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13:11.0,11.0,2013-08-17 17:13:11 UTC,-73.99062,40.756115,-73.992275,40.738034,1,17,8,2013,5,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
05:00.0,8.9,2010-12-22 14:05:00 UTC,-73.982312,40.769133,-73.970557,40.763477,1,22,12,2010,2,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31:00.0,6.9,2009-12-19 19:31:00 UTC,-73.9848,40.75693,-73.983983,40.764668,3,19,12,2009,5,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
28:00.0,7.3,2011-11-17 12:28:00 UTC,-73.99212,40.74937,-73.979297,40.753237,6,17,11,2011,3,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21:00.0,12.5,2012-12-09 20:21:00 UTC,-73.994792,40.759517,-74.00349,40.725277,6,9,12,2012,6,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
47:02.0,8.1,2012-01-10 18:47:02 UTC,-73.971133,40.761758,-73.984566,40.740061,1,10,1,2012,1,18,0,1,1,1,0,0,0,0,1,0,0,0,0,0
57:29.0,11.0,2014-04-16 11:57:29 UTC,-73.986481,40.743173,-74.005955,40.724846,1,16,4,2014,2,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
56:34.0,8.0,2013-05-26 17:56:34 UTC,-73.994543,40.74033,-73.990481,40.758742,1,26,5,2013,6,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
07:08.0,8.9,2009-04-26 01:07:08 UTC,-73.987814,40.744026,-74.003684,40.715865,1,26,4,2009,6,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
44:13.0,5.3,2011-12-01 22:44:13 UTC,-73.981037,40.771004,-73.980069,40.780574,1,1,12,2011,3,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20:00.0,12.0,2009-11-14 01:20:00 UTC,-73.975772,40.75787,-73.974893,40.75747,1,14,11,2009,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
25:00.0,5.0,2014-04-19 20:25:00 UTC,-74.004912,40.72713,-74.009912,40.735177,4,19,4,2014,5,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
00:00.0,21.5,2012-12-06 09:00:00 UTC,-73.96214,40.768647,-73.996577,40.725352,1,6,12,2012,3,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30:00.0,20.5,2012-01-28 12:30:00 UTC,-73.986393,40.673025,-73.98603,40.740152,1,28,1,2012,5,12,0,0,1,0,0,1,0,0,1,0,0,0,0,0
33:30.0,16.0,2015-02-19 15:33:30 UTC,-73.97785187,40.74909973,-73.98643494,40.77983093,1,19,2,2015,3,15,0,0,1,1,0,0,0,0,1,0,0,0,0,0
58:41.0,20.5,2014-02-08 19:58:41 UTC,-73.987265,40.750554,-73.921908,40.768968,1,8,2,2014,5,19,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18:52.0,10.5,2011-10-29 14:18:52 UTC,-73.978112,40.745936,-74.003635,40.722415,1,29,10,2011,5,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31:42.0,6.1,2011-02-09 09:31:42 UTC,-73.961639,40.76829,-73.952753,40.783572,1,9,2,2011,2,9,0,0,1,1,0,0,0,0,1,0,0,0,0,0
43:00.0,17.0,2014-11-19 22:43:00 UTC,-73.982702,40.761522,-73.942317,40.809847,1,19,11,2014,2,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24:49.0,7.0,2014-05-14 02:24:49 UTC,-73.984144,40.725306,-74.00057,40.728951,2,14,5,2014,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0
21:00.0,21.7,2010-03-20 02:21:00 UTC,-73.95029,40.776058,-73.938105,40.851533,5,20,3,2010,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16:44.0,8.1,2009-07-23 10:16:44 UTC,-73.963038,40.761028,-73.977013,40.761446,1,23,7,2009,3,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
42:43.0,5.0,2015-01-22 17:42:43 UTC,-73.99347687,40.76226044,-73.98270416,40.77705765,1,22,1,2015,3,17,0,1,1,1,0,0,0,0,1,0,0,0,0,0
34:00.0,57.33,2013-06-17 09:34:00 UTC,-73.947872,40.785102,-73.782175,40.64872,2,17,6,2013,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,1
12:00.0,10.1,2009-11-06 10:12:00 UTC,-73.956435,40.768087,-73.969015,40.785647,1,6,11,2009,4,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39:29.0,5.5,2014-04-28 15:39:29 UTC,-73.982554,40.779902,-73.976495,40.790661,2,28,4,2014,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23:00.0,7.7,2012-07-09 19:23:00 UTC,-73.973872,40.763185,-73.978058,40.783635,5,9,7,2012,0,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
09:34.0,12.1,2011-05-14 18:09:34 UTC,-73.991663,40.750224,-73.985014,40.710725,1,14,5,2011,5,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
22:00.0,11.0,2013-07-31 09:22:00 UTC,-73.969677,40.749197,-73.952877,40.772187,1,31,7,2013,2,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23:02.0,5.3,2009-01-11 13:23:02 UTC,-74.001032,40.729343,-73.988514,40.731576,1,11,1,2009,6,13,0,0,1,1,0,0,0,0,1,0,0,0,0,0
14:56.0,36.1,2011-03-31 23:14:56 UTC,-73.777007,40.645128,-73.960699,40.714277,1,31,3,2011,3,23,0,0,0,0,1,0,0,0,1,0,0,0,0,1
09:00.0,9.5,2013-10-27 20:09:00 UTC,-73.97682,40.774992,-73.95273,40.780542,6,27,10,2013,6,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
31:00.0,10.0,2014-10-09 18:31:00 UTC,-73.981915,40.767812,-73.96291,40.76665,1,9,10,2014,3,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
17:00.0,6.5,2014-05-19 20:17:00 UTC,-74.004137,40.707645,-74.002227,40.721672,1,19,5,2014,0,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
12:00.0,7.3,2011-12-10 14:12:00 UTC,-73.976677,40.780128,-73.970377,40.765805,1,10,12,2011,5,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15:53.0,17.3,2011-04-03 02:15:53 UTC,-73.999019,40.749784,-73.980839,40.676545,1,3,4,2011,6,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0
48:45.0,9.7,2012-04-05 12:48:45 UTC,-73.993933,40.751327,-73.974313,40.756733,2,5,4,2012,3,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30:00.0,3.7,2011-01-27 21:30:00 UTC,-73.970892,40.755915,-73.966747,40.760517,1,27,1,2011,3,21,0,0,1,1,0,0,0,0,1,0,0,0,0,0
16:11.0,8.9,2010-08-01 23:16:11 UTC,-73.979932,40.735206,-73.99073,40.756093,1,1,8,2010,6,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17:57.0,7.5,2012-09-14 15:17:57 UTC,-73.998594,40.734891,-73.995123,40.749844,1,14,9,2012,4,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14:05.0,3.7,2009-08-28 15:14:05 UTC,-73.974856,40.790232,-73.970833,40.795804,1,28,8,2009,4,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10:29.0,12.5,2012-09-23 13:10:29 UTC,-73.94447,40.779707,-73.974333,40.737149,1,23,9,2012,6,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22:00.0,6.1,2011-11-30 08:22:00 UTC,-73.963285,40.774723,-73.97516,40.760992,5,30,11,2011,2,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17:00.0,8.1,2011-08-16 04:17:00 UTC,-73.965243,40.801078,-73.94169,40.828515,3,16,8,2011,1,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0
48:00.0,4.5,2012-01-08 12:48:00 UTC,-73.98661,40.761557,-73.973072,40.75867,2,8,1,2012,6,12,0,0,1,1,0,0,0,0,1,0,0,0,0,0
00:57.0,23.3,2009-06-16 19:00:57 UTC,-73.958106,40.760674,-73.935807,40.856834,1,16,6,2009,1,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0
42:51.0,57.33,2013-11-16 11:42:51 UTC,-73.790022,40.646907,-73.790012,40.646927,1,16,11,2013,5,11,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10:33.0,22.5,2013-07-02 17:10:33 UTC,-73.92658,40.752105,-73.988622,40.739303,1,2,7,2013,1,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0
47:00.0,5.5,2013-11-24 00:47:00 UTC,-73.992767,40.753587,-73.982788,40.765102,1,24,11,2013,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
35:59.0,9.0,2013-01-10 19:35:59 UTC,-73.954783,40.773368,-73.98231,40.776185,1,10,1,2013,3,19,0,1,1,1,0,0,0,0,1,0,0,0,0,0
37:04.0,5.0,2013-12-11 01:37:04 UTC,-73.951973,40.723376,-73.949052,40.714088,1,11,12,2013,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
54:46.0,8.5,2015-05-02 20:54:46 UTC,-73.97823334,40.74911118,-73.99172974,40.73467255,3,2,5,2015,5,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
57:59.0,16.1,2010-01-13 18:57:59 UTC,-73.985921,40.758936,-74.009762,40.710089,2,13,1,2010,2,18,0,1,1,1,0,0,0,0,1,0,0,0,0,0
